Product order name;Product order date;Material name;Material group;qty;Current qty;Posted date;For admission date;Create date;Product order name child;Product order date child
ПКНФ-000090;20.01.2026;Болт М10*60 DIN 933 полная резьба  (А2, 10,0, 60,0, DIN 933);Нержавеющие метизы (ПК КСС);30;933;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Болт М12*80 DIN 933 полная резьба  (А2, 12,0, 80,0, DIN 933);Нержавеющие метизы (ПК КСС);8;68;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Болт М16*80 DIN 933 полная резьба  (А2, 16,0, 80,0, DIN 933);Нержавеющие метизы (ПК КСС);8;168;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Гайка М10 DIN 934  (А2, 10,0, DIN 934);Нержавеющие метизы (ПК КСС);34;437;;19.06.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Гайка М12 DIN 934  (А2, 12,0, DIN 934);Нержавеющие метизы (ПК КСС);12;998;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Гайка М16 DIN 934  (А2, 16,0, DIN 934);Нержавеющие метизы (ПК КСС);8;220;15.05.2024;25.04.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;23;;27.01.2026;20.01.2026;;
ПКНФ-000090;20.01.2026;Карабин винтовой 4 мм;Крепеж и цепи, тали (ПК КСС);6;21;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;39;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Манжета резиновая переходная D 50/72 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;143;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Отвод 90 гр. НПВХ DN110;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;24;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Поплавковый выключатель RL-1 10м;Датчики уровня, преобразователи, реле (ПК КСС);4;49;;05.02.2025;20.01.2026;;
ПКНФ-000090;20.01.2026;Прокладка (паронит) 50;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);8;46;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Проушина прямая 30х70мм;Расходные материалы (ПК КСС);2;211;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Рым-гайка DIN 582 М10;Крепеж и цепи, тали (ПК КСС);6;33;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Рым-гайка DIN 582 М 6;Крепеж и цепи, тали (ПК КСС);6;0.043;;17.02.2025;20.01.2026;;
ПКНФ-000090;20.01.2026;Скоба с вкручивающимся штифтом 0,33 т, 1/2т 1/4, тип G209, для насосов до 250 кг;Крепеж и цепи, тали (ПК КСС);6;17;;23.01.2026;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;109;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба двустенная для электропроводки d110 с протяжкой(внутр. d94)/ДКС ;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;158;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Труба двустенная для электропроводки d50 с протяжкой(внутр. d41,5) [ДКС] (код 19735) 121950;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;101;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Цепь короткозвенная 4мм DIN766 оцинк;Крепеж и цепи, тали (ПК КСС);9.7;280.46;;05.07.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Цепь Т6-6х18 мм ГОСТ 30441-97 (покрытие хим.окс.);Крепеж и цепи, тали (ПК КСС);12.8;32.2;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба  гровер М12 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);12;864.964;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба гроверная оц.М20 DIN 127;Оцинкованные метизы (ПК КСС);0.012;1.164;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба М10 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);68;156;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба  гровер М10 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);34;0;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба М12 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);24;403;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба М16 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);16;635;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба гровер М16 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);8;1652;;;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба плоская оц. М6 DIN 125;Оцинкованные метизы (ПК КСС);0.006;0.596;;25.08.2025;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба плоская оц.М16  DIN 125;Оцинкованные метизы (ПК КСС);0.072;0.676;;27.06.2024;20.01.2026;;
ПКНФ-000090;20.01.2026;Шайба плоская оц.М20  DIN 125;Оцинкованные метизы (ПК КСС);0.024;0.512;;27.06.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Профиль пс (0,6) 50/50 L= 3 м /12шт-300шт/;Расходные материалы (ПК КСС);10;10;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шуруп 4,2/13;Расходные материалы (ПК КСС);5;5;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт оцинк. М6х40 DIN 933;Оцинкованные метизы (ПК КСС);0.006;0.136;;;20.01.2026;;
ПКНФ-000122;20.01.2026;7209.1.1 -Рама для насосов Балка транспортировочнаяПлощадка для обслуживания Балка для кабеляЛес;Составные части трубопровода (Пк КСС);1;1;;;20.01.2026;ПКНФ-001243;04.12.2025
ПКНФ-000122;20.01.2026;7209.1.1- Трубопровод;Составные части трубопровода (Пк КСС);1;1;;;20.01.2026;ПКНФ-001242;04.12.2025
ПКНФ-000122;20.01.2026;Профилированный лист С-21х1100 (ОЦ-01-БЦ-0,5);Расходные материалы (ПК КСС);40;40;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Профилированный лист С-8х1150 (ВикингМП-01-RAL-0.45);Расходные материалы (ПК КСС);11;12;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба э/с 108*4,0 ГОСТ 10704-91;СНГ;0.062;0.062;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба гроверная оц.Ф10 DIN 127;Оцинкованные метизы (ПК КСС);0.02;0.042;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Гайка шестигр.М10 оц. DIN934;Оцинкованные метизы (ПК КСС);0.02;0.452;07.10.2024;07.10.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Скоба такелажная М4;Крепеж и цепи, тали (ПК КСС);6;71;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Трубная изоляция 89/9 (15);Расходные материалы (ПК КСС);48;49;;;20.01.2026;;
ПКНФ-000122;20.01.2026;7209.1.1 Установка подачи воды для пожаротушения;Установки ВНС и ПНС (ПК КСС);1;0;13.01.2026;;20.01.2026;ПКНФ-001134;11.11.2025
ПКНФ-000122;20.01.2026;Труба 25х25х2  ГОСТ;Черные трубы, листы, круги (ПК КСС);30;43;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт оцинк. 10х40 DIN933;Оцинкованные метизы (ПК КСС);0.02;0.029;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Реле давления РД-2Р 0,5..1,6МПа, G1/4"" ;Датчики уровня, преобразователи, реле (ПК КСС);1;1;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 30х20х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);40;40;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Уголок 90х6 чермет;Черные трубы, листы, круги (ПК КСС);8;8;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Уголок 75х5 чермет;Черные трубы, листы, круги (ПК КСС);10;10;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Уголок 50х4 чермет;Черные трубы, листы, круги (ПК КСС);10;10;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шаровой кран латунный 1/2"" ВР, с дренажем и воздухоотводчиком, ручка-бабочка, Pride LD 44.344.15;Арматура (ПК КСС);1;2;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Ниппель прямой никелированный 1/2"" НР. LD Pride LD.67.501.15;Арматура (ПК КСС);1;2;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Муфта никелированная 1/2"" ВР, LD Pride LD.67.502.15;Арматура (ПК КСС);1;5;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба э/с 159х4,5 ГОСТ 10704-91;Черные трубы, листы, круги (ПК КСС);0.031;0.031;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба э/с 133х4,0 ГОСТ 10704-91;Черные трубы, листы, круги (ПК КСС);10;10;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 50х25х2  ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);30;57;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х25х2 ГОСТ;Черные трубы, листы, круги (ПК КСС);15;15;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Уголок 75х5;Черные трубы, листы, круги (ПК КСС);30;40;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Саморезы кров. 4,8*29 RAL;Расходные материалы (ПК КСС);700;1000;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба АД31Т1 д.20х2х6000мм;Черные трубы, листы, круги (ПК КСС);3;3;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Заглушка для трубы 25х25 мм пластик;Расходные материалы (ПК КСС);2;0;23.04.2024;03.02.2026;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт М14*060 DIN 933 полная резьба  (А2, 14,0, 100,0, DIN 933);Нержавеющие метизы (ПК КСС);24;4;25.04.2024;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шаровой кран латунный 3/4"" ВР, ручка-рычаг, LD Pride 47.20.В-В.P;Арматура (ПК КСС);3;4;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Саморез 3,5*25 п/шайба;Оцинкованные метизы (ПК КСС);5;6.81;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба плоская оц. М10  DIN 125;Оцинкованные метизы (ПК КСС);0.04;0.434;;25.08.2025;20.01.2026;;
ПКНФ-000122;20.01.2026;Навесной замок с ключом GPLK-50L;Оцинкованные метизы (ПК КСС);4;69;;20.01.2025;20.01.2026;;
ПКНФ-000122;20.01.2026;Ремень стяжной 7,0/14,0/10000 75мм;Крепеж и цепи, тали (ПК КСС);13;78;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 20х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);12;51.8;;29.01.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Клапан обратный шаровый Ду80 Ру16 канализационный;Арматура (ПК КСС);2;7;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Прокладка (паронит) 80;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);7;23;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х20х1.5 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);84;84;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х40х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);24;118.7;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х40х3 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);30;44.4;26.01.2026;26.01.2026;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 100х50х3 ГОСТ 8645-68;Черные трубы, листы, круги (ПК КСС);8;8;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 40х20х2 ГОСТ 8639-82;Черные трубы, листы, круги (ПК КСС);17;46.5;;29.01.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Швеллер 20 ГОСТ 8240-97;Черные трубы, листы, круги (ПК КСС);11;63;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шпилька М10 L1000 (А2, DIN975);Нержавеющие метизы (ПК КСС);2;4;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт М10*60 DIN 933 полная резьба  (А2, 10,0, 60,0, DIN 933);Нержавеющие метизы (ПК КСС);60;983;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Болт М16*80 DIN 933 полная резьба  (А2, 16,0, 80,0, DIN 933);Нержавеющие метизы (ПК КСС);56;256;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Гайка М10 DIN 934  (А2, 10,0, DIN 934);Нержавеющие метизы (ПК КСС);72;503;;19.06.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Гайка М14 DIN 934  (А2, 14,0, DIN 934);Нержавеющие метизы (ПК КСС);24;843;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Гайка М16 DIN 934  (А2, 16,0, DIN 934);Нержавеющие метизы (ПК КСС);56;308;15.05.2024;25.04.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;25;;27.01.2026;20.01.2026;;
ПКНФ-000122;20.01.2026;Карабин винтовой 4 мм;Крепеж и цепи, тали (ПК КСС);6;21;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Карабин винтовой 6 мм;Водоподготовка (ПК КСС);6;99;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;41;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Манжета резиновая переходная D 50/72 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;143;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Отвод 90 гр. НПВХ DN110;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);4;30;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Проушина прямая 30х70мм;Расходные материалы (ПК КСС);6;219;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Рым-гайка DIN 582 М10;Крепеж и цепи, тали (ПК КСС);6;33;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Рым-гайка DIN 582 М 6;Крепеж и цепи, тали (ПК КСС);0.006;0.049;;17.02.2025;20.01.2026;;
ПКНФ-000122;20.01.2026;Скоба такелажная М6;Крепеж и цепи, тали (ПК КСС);6;54.1;;03.07.2025;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);4;113;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба двустенная для электропроводки d110 с протяжкой(внутр. d94)/ДКС ;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;158;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Труба двустенная для электропроводки d50 с протяжкой(внутр. d41,5) [ДКС] (код 19735) 121950;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;101;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Футорка ник. латун. 1/2х 1/4;Арматура (ПК КСС);1;3;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Цепь короткозвенная 4мм DIN766 оцинк;Крепеж и цепи, тали (ПК КСС);7.2;273.46;;05.07.2024;20.01.2026;;
ПКНФ-000122;20.01.2026;Цепь короткозвенная 6мм DIN766 оцинк;Крепеж и цепи, тали (ПК КСС);10;308.5;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба  гровер М14 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);24;1954;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба М10 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);54;24;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба М14 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);48;472;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба М16 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);112;811;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба гровер М16 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);56;1740;;;20.01.2026;;
ПКНФ-000122;20.01.2026;Шайба плоская оц. М6 DIN 125;Оцинкованные метизы (ПК КСС);0.006;0.596;;25.08.2025;20.01.2026;;
ПКНФ-000069;20.01.2026;Резервуар питьевой воды Samitech-ENP-5;Перекупные изделия ЕН;2;0;16.02.2026;16.02.2026;20.01.2026;;
ПКНФ-000070;20.01.2026;Карабин винтовой 5 мм;Крепеж и цепи, тали (ПК КСС);6;174;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Круглый канальный вентилятор BDTX 100;Электротовары КСС ШУ;1;2;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Болт оцинк. М6х40 DIN 933;Оцинкованные метизы (ПК КСС);0.006;0.13;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Кронштейн ""телескопический"" для крепления к стенке колодца L=400-600 мм;Арматура (ПК КСС);3;3;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Болт М12*40 DIN 933 полная резьба  (А2, 12,0, 45,0, DIN 933) ;Нержавеющие метизы (ПК КСС);4;197;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Американка 1"" ВР латунь;Арматура (ПК КСС);3;0;26.01.2026;26.01.2026;20.01.2026;;
ПКНФ-000070;20.01.2026;Скоба такелажная М4;Крепеж и цепи, тали (ПК КСС);6;65;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Переход под. эл. привод, штанга двух-составная L-5128 мм со втулкой на вал шиберной задвижки Ду150,;Арматура (ПК КСС);1;1;;;20.01.2026;;
ПКНФ-000070;20.01.2026;6228.1 КСС ШУК- 2/3 -1,1кВт +Гидростат+ЭЗ+Вентилятор+УХЛ1;Шкафы управления (ПК КСС);1;0;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Кран шаровой полнопроходной, ВР/ВР, ручка бабочка 1"", Stout SVB-0002-200025;Арматура (ПК КСС);2;0;26.01.2026;26.01.2026;20.01.2026;;
ПКНФ-000070;20.01.2026;Труба 110/3,2/2000 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;5;;;20.01.2026;;
ПКНФ-000070;20.01.2026;МПУ-01 диаметром корпуса 26,5 мм бюджетный преобразователь (датчик) уровня гидростатический (МПУ01.1;Датчики уровня, преобразователи, реле (ПК КСС);1;2;;;20.01.2026;;
ПКНФ-000070;20.01.2026;6228.1 - Трубопровод;Составные части трубопровода (Пк КСС);1;0;03.12.2025;;20.01.2026;ПКНФ-000074;22.01.2026
ПКНФ-000070;20.01.2026;6228.1 - Рама под УПМ Балка под крышку Стойки для взмучивателя, Конусное дно;Составные части трубопровода (Пк КСС);1;0;03.12.2025;;20.01.2026;ПКНФ-000073;22.01.2026
ПКНФ-000070;20.01.2026;6228.1 - Направляющие под корзину  Площадка Лестница Балка трансп. Корзина, Упор под шибер, Крыш;Составные части трубопровода (Пк КСС);1;0;03.12.2025;;20.01.2026;ПКНФ-000075;22.01.2026
ПКНФ-000070;20.01.2026;Заглушка для трубы 40х40 мм пластик;Расходные материалы (ПК КСС);2;268;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Болт оцинк. М20х60 DIN933;Оцинкованные метизы (ПК КСС);0.012;0.318;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Задвижка 30ч39р Ду50 Pу16 штурвал;Арматура (ПК КСС);5;6;02.02.2026;02.02.2026;20.01.2026;;
ПКНФ-000070;20.01.2026;Болт М18*80 DIN 933 полная резьба  (А2, 18,0, 80,0, DIN 933);Нержавеющие метизы (ПК КСС);8;99;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Задвижка шиб. двухстор. Ду150 Ру10 нев. шток;Арматура (ПК КСС);1;1;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Гайка шестигр. оц. М20 DIN 934 тыс шт;Оцинкованные метизы (ПК КСС);0.06;1.163;;27.06.2024;20.01.2026;;
ПКНФ-000070;20.01.2026;Болт оцинк. М16х80  DIN933;Оцинкованные метизы (ПК КСС);0.064;0.349;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Канализационный насос 50WQ/S218-1.1 стандартный, кабель 10м;Насосы Kaiquan(ПК КСС);2;0;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Канальный фильтр MAGICFILTER 250/100;Электротовары КСС ШУ;1;0;;26.01.2026;20.01.2026;;
ПКНФ-000070;20.01.2026;Уплотнитель самоклеящийся для дверей и окон D профиль 12х10 мм, 6 м черный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;0;28.01.2026;28.01.2026;20.01.2026;;
ПКНФ-000070;20.01.2026;Клапан обратный шаровой Ду50 Ру16 канализационный;Арматура (ПК КСС);2;2;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Электропривод SP-M-10-W-Y1 IP67 380V ;Арматура (ПК КСС);1;1;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Заглушка для трубы 25х25 мм пластик;Расходные материалы (ПК КСС);2;0;23.04.2024;03.02.2026;20.01.2026;;
ПКНФ-000070;20.01.2026;АТМ Kaiquan WQL DN50;УПМ Kaiquan (Пк КСС);2;2;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба гроверная оц. Ф16 DIN 127;Оцинкованные метизы (ПК КСС);0.064;0.304;;27.06.2024;20.01.2026;;
ПКНФ-000070;20.01.2026;Болт оцинк. М20х80 DIN933;Оцинкованные метизы (ПК КСС);0.048;0.028;;27.06.2024;20.01.2026;;
ПКНФ-000070;20.01.2026;Навесной замок с ключом GPLK-50L;Оцинкованные метизы (ПК КСС);1;62;;20.01.2025;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба гровер М20 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);16;2009;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Гайка шестигр. оц М16  (тыс шт);Оцинкованные метизы (ПК КСС);0.064;0.081;;27.06.2024;20.01.2026;;
ПКНФ-000070;20.01.2026;Шпилька М10 L1000 (А2, DIN975);Нержавеющие метизы (ПК КСС);1;1;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шпилька М20 L1000 (А2, DIN975);Нержавеющие метизы (ПК КСС);2;15;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Анкерный болт с гайкой 12*120 HNM ПК (тыс);Оцинкованные метизы (ПК КСС);0.012;0.201;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Болт М10*60 DIN 933 полная резьба  (А2, 10,0, 60,0, DIN 933);Нержавеющие метизы (ПК КСС);50;913;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Болт М12*80 DIN 933 полная резьба  (А2, 12,0, 80,0, DIN 933);Нержавеющие метизы (ПК КСС);8;68;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Гайка М10 DIN 934  (А2, 10,0, DIN 934);Нержавеющие метизы (ПК КСС);58;417;;19.06.2024;20.01.2026;;
ПКНФ-000070;20.01.2026;Гайка М12 DIN 934  (А2, 12,0, DIN 934);Нержавеющие метизы (ПК КСС);12;994;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Гайка М18 DIN 934  (А2, 18,0, DIN 934);Нержавеющие метизы (ПК КСС);8;514;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Гайка М20 DIN 934  (А2, 20,0, DIN 934);Нержавеющие метизы (ПК КСС);16;195;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Грибок канализационный;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;22;;27.01.2026;20.01.2026;;
ПКНФ-000070;20.01.2026;Карабин винтовой 4 мм;Крепеж и цепи, тали (ПК КСС);6;15;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Манжета резиновая переходная D 110/124 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;37;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Манжета резиновая переходная D 50/72 Уп., черн;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);1;142;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Отвод 90 гр. НПВХ DN110;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;24;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Поплавковый выключатель RL-1 10м;Датчики уровня, преобразователи, реле (ПК КСС);2;43;;05.02.2025;20.01.2026;;
ПКНФ-000070;20.01.2026;Прокладка (паронит) 150;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);2;54;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Прокладка (паронит) 50;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);14;52;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Проушина прямая 30х70мм;Расходные материалы (ПК КСС);2;209;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Рым-гайка DIN 582 М10;Крепеж и цепи, тали (ПК КСС);6;27;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Рым-гайка DIN 582 М 6;Крепеж и цепи, тали (ПК КСС);0.006;0.043;;17.02.2025;20.01.2026;;
ПКНФ-000070;20.01.2026;Скоба с вкручивающимся штифтом 0,33 т, 1/2т 1/4, тип G209, для насосов до 250 кг;Крепеж и цепи, тали (ПК КСС);6;5;;23.01.2026;20.01.2026;;
ПКНФ-000070;20.01.2026;Труба 110/3,2/0560 наружная канализация;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;108;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Труба двустенная для электропроводки d110 с протяжкой(внутр. d94)/ДКС ;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;155;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Труба двустенная для электропроводки d50 с протяжкой(внутр. d41,5) [ДКС] (код 19735) 121950;Полиэтелен, корсис, прагма, НПВХ (ПК КСС);3;98;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Цепь короткозвенная 4мм DIN766 оцинк;Крепеж и цепи, тали (ПК КСС);13.9;272.96;;05.07.2024;20.01.2026;;
ПКНФ-000070;20.01.2026;Цепь Т6-6х18 мм ГОСТ 30441-97 (покрытие хим.окс.);Крепеж и цепи, тали (ПК КСС);21.6;23.6;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба  гровер М12 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);12;860.964;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба  гровер М18 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);8;1614;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба гроверная оц.М20 DIN 127;Оцинкованные метизы (ПК КСС);0.06;1.152;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба М10 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);116;116;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба  гровер М10 DIN 127 (А2, DIN 127);Нержавеющие метизы (ПК КСС);58;0;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба М12 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);24;395;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба М18 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);16;932;;;20.01.2026;;
ПКНФ-000070;20.01.2026;Шайба М20 DIN 125  (А2, DIN 125);Нержавеющие метизы (ПК КСС);16;1414;;;20.01.2026;;
